338.659	-326.8771
338.6672	-339.3241
338.6754	-356.7947
338.6837	-380.6718
338.6919	-391.7055
338.7002	-395.8036
338.7084	-409.3327
338.7166	-425.8519
338.7249	-432.1545
338.7331	-441.0165
338.7414	-448.5378
338.7496	-452.7497
338.7578	-461.0966
338.7661	-476.4836
338.7743	-482.5618
338.7826	-483.954
338.7908	-485.5983
338.799	-486.9176
338.8073	-486.9325
338.8155	-485.679
338.8238	-483.8635
338.832	-482.9433
338.8402	-480.9056
338.8485	-473.365
338.8567	-467.8071
338.865	-463.8165
338.8732	-449.3069
338.8814	-425.0419
338.8897	-417.9695
338.8979	-411.4741
338.9062	-391.199
338.9144	-369.3284
338.9226	-359.9548
338.9309	-341.1805
338.9391	-326.6092
338.9474	-325.8198
338.9556	-316.3106
338.9638	-278.6158
338.9721	-266.7306
338.9803	-262.2662
338.9886	-253.2633
338.9968	-251.3894
339.005	-249.1049
339.0133	-240.3813
339.0215	-234.8551
339.0298	-233.954
339.038	-230.7587
339.0462	-230.6705
339.0545	-229.749
339.0627	-228.5713
339.071	-228.8647
339.0792	-228.8465
339.0874	-228.5972
339.0957	-229.7861
339.1039	-230.7975
339.1122	-230.7531
339.1204	-232.2593
339.1286	-233.8463
339.1369	-235.2618
339.1451	-236.8041
339.1534	-238.2569
339.1616	-239.5844
339.1698	-242.3734
339.1781	-244.8219
339.1863	-246.0185
339.1945	-247.5524
339.2028	-250.1567
339.211	-255.0084
339.2193	-262.0777
339.2275	-269.3087
339.2357	-273.7477
339.244	-275.0012
339.2522	-278.9796
339.2605	-285.6889
339.2687	-291.3535
339.2769	-295.8447
339.2852	-299.4684
339.2934	-300.8262
339.3017	-307.2328
339.3099	-321.1725
339.3181	-326.4704
339.3264	-327.6359
339.3346	-335.8345
339.3429	-350.208
339.3511	-360.2156
339.3593	-365.7181
339.3676	-375.3792
339.3758	-383.4466
339.3841	-385.4213
339.3923	-388.5317
339.4005	-390.2766
339.4088	-391.9433
339.417	-396.4789
339.4253	-402.3309
339.4335	-403.9732
339.4417	-403.7463
339.45	-404.7482
339.4582	-405.9254
339.4665	-405.8333
339.4747	-407.3359
339.4829	-407.9957
339.4912	-407.3282
339.4994	-405.2599
339.5077	-400.6464
339.5159	-393.718
339.5241	-384.617
339.5324	-377.1602
339.5406	-373.4687
339.5489	-369.2332
339.5571	-360.1887
339.5653	-354.8264
339.5736	-355.3321
339.5818	-350.6184
339.5901	-332.3409
339.5983	-320.4818
339.6065	-313.6956
339.6148	-306.1293
339.623	-300.4608
339.6313	-296.8005
339.6395	-286.714
339.6477	-280.4485
339.656	-278.6188
339.6642	-267.5696
339.6725	-258.5487
339.6807	-256.6757
339.6889	-256.7222
339.6972	-255.0835
339.7054	-255.1507
339.7137	-254.4888
339.7219	-250.7341
339.7301	-246.8348
339.7384	-243.6926
339.7466	-236.0535
339.7549	-231.5482
339.7631	-229.9344
339.7713	-228.5263
339.7796	-227.0114
339.7878	-224.1441
339.7961	-221.0547
339.8043	-218.2334
339.8125	-217.7959
339.8208	-216.7077
339.829	-199.4279
339.8372	-188.207
339.8455	-186.9052
339.8537	-185.4554
339.862	-185.6174
339.8702	-184.0082
339.8784	-184.3964
339.8867	-185.3462
339.8949	-185.5678
339.9032	-187.0015
339.9114	-161.0172
339.9196	-140.1145
339.9279	-140.2513
339.9361	-136.7551
339.9444	-133.4315
339.9526	-131.7982
339.9608	-129.8881
339.9691	-126.6061
339.9773	-123.5787
339.9856	-122.9785
339.9938	-124.2885
340.002	-125.4942
340.0103	-125.1562
340.0185	-123.6457
340.0268	-122.756
340.035	-124.981
340.0432	-123.8018
340.0515	-115.7973
340.0597	-113.8013
340.068	-114.1236
340.0762	-113.4891
340.0844	-111.7265
340.0927	-109.0475
340.1009	-105.6819
340.1092	-101.8593
340.1174	-97.80939
340.1256	-93.76172
340.1339	-89.94595
340.1421	-86.67612
340.1504	-84.6759
340.1586	-83.33157
340.1668	-81.84055
340.1751	-80.43345
340.1833	-78.38561
340.1916	-78.9574
340.1998	-76.36438
340.208	-66.92696
340.2163	-64.95699
340.2245	-63.99253
340.2328	-62.81902
340.241	-63.17614
340.2492	-63.15194
340.2575	-63.21365
340.2657	-71.83929
340.274	-79.86971
340.2822	-80.08765
340.2904	-81.71349
340.2987	-82.09031
340.3069	-81.83779
340.3152	-81.97655
340.3234	-81.90245
340.3316	-81.69715
340.3399	-83.91182
340.3481	-87.52199
340.3564	-89.73296
340.3646	-89.47765
340.3728	-88.17496
340.3811	-85.61257
340.3893	-82.38642
340.3976	-79.64136
340.4058	-78.19817
340.414	-78.24062
340.4223	-77.3745
340.4305	-75.69823
340.4388	-74.22228
340.447	-72.65675
340.4552	-72.40462
340.4635	-72.50729
340.4717	-72.57607
340.4799	-72.48019
340.4882	-70.99255
340.4964	-69.64774
340.5047	-67.33214
340.5129	-64.43668
340.5211	-63.1185
340.5294	-62.05009
340.5376	-58.0714
340.5459	-54.52358
340.5541	-53.5
340.5623	-51.97188
340.5706	-50.44156
340.5788	-49.02019
340.5871	-47.41856
340.5953	-46.06785
340.6035	-46.02598
340.6118	-47.08235
340.62	-49.63661
340.6283	-52.45024
340.6365	-53.67956
340.6447	-52.74619
340.653	-47.2303
340.6612	-42.83984
340.6695	-42.35428
340.6777	-42.36014
340.6859	-42.55162
340.6942	-41.95333
340.7024	-48.59804
340.7107	-60.57177
340.7189	-64.63599
340.7271	-67.85175
340.7354	-68.89367
340.7436	-69.09196
340.7519	-70.69348
340.7601	-70.69571
340.7683	-70.53816
340.7766	-70.75742
340.7848	-70.37426
340.7931	-68.73098
340.8013	-67.04669
340.8095	-66.97325
340.8178	-66.13448
340.826	-64.9965
340.8343	-66.70226
340.8425	-68.43817
340.8507	-68.85886
340.859	-68.70368
340.8672	-68.7427
340.8755	-68.73923
340.8837	-68.7431
340.8919	-68.71672
340.9002	-68.78556
340.9084	-68.71066
340.9167	-67.39809
340.9249	-64.26601
340.9331	-62.77265
340.9414	-63.09649
340.9496	-62.3118
340.9579	-60.86824
340.9661	-59.61808
340.9743	-59.35509
340.9826	-59.1767
340.9908	-59.12954
340.9991	-63.4868
341.0073	-66.16476
341.0155	-67.79385
341.0238	-70.92058
341.032	-72.40755
341.0403	-72.66042
341.0485	-72.00088
341.0567	-69.63237
341.065	-66.79482
341.0732	-66.84279
341.0815	-65.89394
341.0897	-63.26385
341.0979	-60.67739
341.1062	-59.33841
341.1144	-59.22881
341.1227	-59.50615
341.1309	-58.8243
341.1391	-57.15829
341.1474	-55.68995
341.1556	-54.25094
341.1638	-52.62458
341.1721	-51.44035
341.1803	-47.17632
341.1886	-36.27708
341.1968	-31.65488
341.205	-29.72752
341.2133	-26.2355
341.2215	-23.49429
341.2298	-23.30078
341.238	-24.64547
341.2462	-26.06999
341.2545	-27.8266
341.2627	-30.92887
341.271	-34.21575
341.2792	-35.15006
341.2874	-34.65392
341.2957	-34.98866
341.3039	-36.5307
341.3122	-38.11167
341.3204	-39.34394
341.3286	-41.48472
341.3369	-46.76702
341.3451	-54.56778
341.3534	-58.21544
341.3616	-68.4111
341.3698	-80.23846
341.3781	-81.93147
341.3863	-83.47885
341.3946	-83.95768
341.4028	-83.81262
341.411	-83.70086
341.4193	-82.07986
341.4275	-78.0325
341.4358	-72.1605
341.444	-66.78031
341.4522	-62.44371
341.4605	-57.9059
341.4687	-54.91846
341.477	-51.05411
341.4852	-46.755
341.4934	-44.1096
341.5017	-42.55246
341.5099	-42.12638
341.5182	-43.00633
341.5264	-44.7475
341.5346	-46.13937
341.5429	-46.19209
341.5511	-46.1492
341.5594	-46.12283
341.5676	-49.20386
341.5758	-56.99151
341.5841	-60.65086
341.5923	-62.33826
341.6006	-63.2282
341.6088	-63.08691
341.617	-63.13812
341.6253	-62.10723
341.6335	-59.4581
341.6418	-56.69743
341.65	-55.53452
341.6582	-55.56987
341.6665	-55.32179
341.6747	-56.58558
341.683	-60.49432
341.6912	-64.923
341.6994	-66.72148
341.7077	-66.91348
341.7159	-66.83716
341.7242	-66.85735
341.7324	-66.85447
341.7406	-66.86534
341.7489	-66.81367
341.7571	-66.95329
341.7654	-66.75789
341.7736	-65.23037
341.7818	-63.74485
341.7901	-62.0508
341.7983	-61.16631
341.8065	-61.16945
341.8148	-59.56424
341.823	-59.37363
341.8313	-58.61544
341.8395	-57.34816
341.8477	-57.45865
341.856	-55.92345
341.8642	-55.50903
341.8725	-55.16292
341.8807	-53.34
341.8889	-51.8486
341.8972	-51.85138
341.9054	-51.05626
341.9137	-49.25547
341.9219	-47.93311
341.9301	-46.61724
341.9384	-42.51854
341.9466	-38.51222
341.9549	-36.06704
341.9631	-34.84255
341.9713	-36.21814
341.9796	-38.09774
341.9878	-38.67812
341.9961	-38.68915
342.0043	-38.66766
342.0125	-35.90369
342.0208	-32.80482
342.029	-29.60773
342.0373	-27.1509
342.0455	-27.31141
342.0537	-27.54808
342.062	-34.88877
342.0702	-41.50915
342.0785	-40.44697
342.0867	-41.94289
342.0949	-43.81321
342.1032	-44.44795
342.1114	-44.09683
342.1197	-44.27221
